x1,x2,y
-1.005453578234674,-0.1768444283272288,0.0
-0.8212127770173099,2.5683154953350096,0.0
-1.198513723586919,-0.16055813547716835,0.0
-2.152707446414714,1.9869996187267875,0.0
-0.3632453482418646,0.4848859503179258,0.0
-0.7668625918002651,1.1956203546028874,0.0
-0.5753137328994576,1.0840505697291567,0.0
-0.4371288604927892,1.190105864145458,0.0
-1.5473100917468985,1.7304316031154616,0.0
-0.5514651101986114,0.838452346443307,0.0
-1.2724690793079438,0.6614148467524283,0.0
-1.5677958610706186,1.7555841571508126,0.0
-0.40295662053657766,0.8973348157401332,0.0
0.004627148219267019,1.5505345442012688,0.0
-0.34641218969415444,1.3619326281279411,0.0
-1.217728769618875,0.8179050326745876,0.0
0.2673376431157193,1.3522919644797224,0.0
0.3113213903629377,-0.0894138102481763,0.0
-1.456707375706157,0.02380292711871479,0.0
-0.526573660241501,-0.2426676119804798,0.0
-0.6481845858770787,1.2651948026548632,0.0
-0.9703282442432111,0.3078415635551037,0.0
-1.4948699938567116,1.1923188347355587,0.0
-0.7797684169587554,2.412163530810165,0.0
-0.8304010933456579,0.8092156669561321,0.0
-0.9768036321102146,1.5094151088557517,0.0
-2.8204997963633427,1.1837057002275402,0.0
-2.6996823220660318,1.3349147963129115,0.0
-0.39193164519258095,0.8255726862493589,0.0
-1.1287432640118351,0.4602395011308411,0.0
-1.6043701759784106,1.24624235817065,0.0
-1.762154765090096,1.401549968631362,0.0
-0.9078144766585983,-0.23281185171538588,0.0
-1.947913719677723,1.036685010632418,0.0
-2.9211496207078285,0.6009195375638317,0.0
-1.2164741131189607,1.816640393564971,0.0
-1.0537082976947048,-2.4894644610124694,1.0
-0.06997955848015458,-1.3693965651825832,1.0
2.1457219129725384,0.36727228522090827,1.0
2.276303409823911,-0.0802151926795468,1.0
2.9360345779326913,0.9808376551248104,1.0
0.7938071490638245,-1.7101146950558836,1.0
-0.5434615628465707,-1.5925966915834393,1.0
1.1304770395543053,-1.7404560582206816,1.0
1.8680992804299505,-1.6505456038440727,1.0
1.1913212974581098,-0.8750840152467835,1.0
-0.6553642167290976,-0.3383068773239798,1.0
0.1612653769318544,-1.093721937936346,1.0
1.0391283753594587,-1.2228536450766017,1.0
1.3307395896524574,0.3907769063051165,1.0
-0.20655556020832044,-1.7545173720378195,1.0
1.3391411321883295,-1.2425890617352193,1.0
1.6914570272651943,-0.6987552465238152,1.0
2.7392329151132673,-0.1856246933656458,1.0
0.4804040348923102,-1.1182605631967628,1.0
1.7607420162073488,-0.1408792894723755,1.0
1.1315061697152453,-0.9952288836328489,1.0
1.8064242376090012,0.21267195356004986,1.0
2.072082876986423,-1.2646577009168238,1.0
1.4916409267395754,-1.4147091934910998,1.0
1.0999837101561747,-0.2973421405450992,1.0
0.06881648352631187,-1.685284864332059,1.0
-0.6216934747338669,0.38150129040014313,1.0
1.1090192148764522,0.5531977602784146,1.0
2.768379999115468,-0.4042518475410094,1.0
2.569188471316128,0.6287454946609707,1.0
0.4806174052605514,1.5712014349559769,1.0
0.6682035371786592,-2.5647016018112865,1.0
1.3948627384304264,-1.953278245882779,1.0
0.08957986362921888,-0.6356231364312561,1.0
1.2472036941893954,-1.0885211562576147,1.0
1.7953093581372885,-0.3390346009133357,1.0
0.6965645529252634,-1.834641895687791,1.0
0.7463633977525616,-0.7062519578117981,1.0
1.1406668700940192,-0.5482543099156275,1.0
0.9648148977371643,0.24635163153921225,1.0
-1.090564714902451,-2.788712068238281,1.0
1.2188287567746707,-0.4097768530206706,1.0
1.0245578150017804,-1.6218195536490838,1.0
0.2489627755019328,-1.8458807098775516,1.0
2.9956420956130043,-1.9258250305614641,1.0
1.1864774984367146,-0.6114646488984332,1.0
2.6907888419226307,-0.5273662771378413,1.0
1.657128409954224,-0.3901083020383743,1.0
1.3807910242197632,0.48010023910488253,1.0
2.250832691898604,-0.09874709262732262,1.0
1.2922057849671376,-0.8468375259107712,1.0
3.363063069910797,1.0956337469663229,1.0
1.769826466287756,-0.2715808890478413,1.0
0.7815264983548018,-0.6265022087304036,1.0
1.4559030743670738,-0.4532227076607763,1.0
1.877722855386601,-2.111781318530503,1.0
2.0883643894286834,0.17579836897407786,1.0
1.072896147325785,-0.27650135334822334,1.0
-0.0061233571958085875,-0.47989500486772585,1.0
0.17082046230931303,-1.061184895484077,1.0
1.1037853271078153,-1.586134611969969,1.0
1.8435627081700448,-0.9163107530370888,1.0
2.6540523082788177,-0.00012479219431815736,1.0
2.5396608886998275,-1.0646442286672213,1.0
1.6533676240059296,0.2740126700951777,1.0
0.9343362826886771,-2.188790803441517,1.0
-0.627554703087597,-0.07576048671742497,1.0
0.8684447467546192,-0.31425836817849284,1.0
0.3806188111497858,-1.0656174796976146,1.0
-2.4537910865592516,-4.148683044964345,1.0
0.4202426575127354,-2.0113966086894015,1.0
1.2411793037146235,-1.8878159428605263,1.0
0.05386832337708536,-1.0574544239860428,1.0
0.1697927463840211,-1.44202317928656,1.0
2.675772279189686,-0.2766959545108384,1.0
-0.668934692392515,-1.0457244446581886,1.0
0.29399725461995896,-2.9786933145993832,1.0
2.238282445707046,0.6247886315990068,1.0
1.3749433109904396,-1.0818838568632485,1.0
-0.29631853553260323,-2.353395978684341,1.0
0.5146379830333296,-1.6242150439040677,1.0
0.06445049117098767,-1.2577086263945974,1.0
0.7932345015526423,-1.5896095760120117,1.0
1.0388631723060189,-0.6307071159513801,1.0
1.5698636042600462,0.8934088655656003,1.0
1.5403463044635046,-0.28412026110833255,1.0
1.142923995591531,-0.5170680606902505,1.0
0.5800327636692224,-2.7854902774021335,1.0
2.489722111062318,-0.7114140815211095,1.0
1.6524503163207993,-1.2943177830190962,1.0
-0.916816354491381,-1.1492524819285501,1.0
2.1519341493108404,-1.0734505359292055,1.0
0.764592060003372,-1.2217248350002932,1.0
-1.3356668949158643,-2.476557967657871,1.0
2.418302276057116,0.3331534931942015,1.0
1.505849089168779,0.09801126474233901,1.0
0.9788492244066342,-1.2307567874763463,1.0
2.3822082540717275,-0.6446532446570908,1.0
0.7881390105727624,-0.5221764527533992,1.0
2.0821222479330572,-1.616132749761951,1.0
